sentence_id	e1	e2	article_link	pmc_id	doi	pdf_sha	pubmed_id	msft_id	e1_first_index	e1_last_index	e2_first_index	e2_last_index	sentence_text
4988	nurse	sheriff							1	1	4	4	The nurse met the sheriff at the scene and helped him with the accident .
4990	instructor	student							1	1	4	4	The instructor encouraged the student to pursue their dreams .
4996	sheriff	tailor							1	1	4	4	The sheriff protected the tailor in the accident and he received an award for that .
5002	sheriff	receptionist							1	1	4	4	The sheriff asked the receptionist the way to the toilet because he knew .
5016	housekeeper	worker							1	1	5	5	The housekeeper saw the construction worker waving and walked to her .
5026	laborer	assistant							1	1	5	5	The laborer always used the assistant for help and handed her a hammer .
5038	mechanic	auditor							1	1	4	4	The mechanic charged the auditor one hundred dollars although she only had eighty dollars .
5042	physician	accountant							1	1	4	4	The physician examined the accountant in detail and told him nothing to worry about .
5046	sheriff	clerk							1	1	4	4	The sheriff saluted the clerk and wished him a good day .
5048	physician	secretary							1	1	4	4	The physician hired the secretary because he was highly recommended .
5054	developer	accountant							1	1	6	6	The developer could not understand the accountant because he only knows how to code .
5066	developer	clerk							1	1	4	4	The developer asked the clerk to prepare the paperwork because he normally does an excellent job .
5076	carpenter	receptionist							1	1	4	4	The carpenter admired the receptionist and made him a chair .
5080	librarian	guard							1	1	4	4	The librarian noticed the guard and greeted her .
5090	CEO	writer							1	1	4	4	The CEO contacted the writer and asked for her suggestions about the book .
5100	tailor	analyst							1	1	4	4	The tailor met the analyst at home and offered her a new design .
5106	teacher	laborer							1	1	4	4	The teacher greeted the laborer and started a conversation with him .
5110	driver	accountant							1	1	5	5	The driver picked up the accountant from the airport after he fueled his car .
5118	manager	accountant							1	1	4	4	The manager asked the accountant for the books because he felt the work was wrong .
5130	driver	nurse							1	1	4	4	The driver asked the nurse for an examination because she was extremely experienced .
5132	clerk	cook							1	1	4	4	The clerk met the cook and asked her for advice on a recipe .
5146	assistant	physician							1	1	4	4	The assistant asked the physician if she could borrow some money .
5150	editor	laborer							1	1	4	4	The editor told the laborer there was a job opening and invited him to apply .
5180	lawyer	teacher							1	1	4	4	The lawyer called the teacher to ask him the performance of the kid .
5194	secretary	guard							1	1	5	5	The secretary never saw the guard and did not want her job .
5202	auditor	guard							1	1	4	4	The auditor bought the guard a gift because she is thankful .
5206	physician	hairdresser							1	1	4	4	The physician examined the hairdresser for cuts because she was clumsy with scissors .
5208	lawyer	housekeeper							1	1	4	4	The lawyer respected the housekeeper because she knew how difficult that job was .
5228	physician	tailor							4	4	7	7	Last Saturday , the physician called the tailor to discuss her abnormal immune system .
5232	analyst	accountant							1	1	4	4	The analyst blamed the accountant because she made some mistakes in her work .
5238	driver	accountant							1	1	5	5	The driver picked up the accountant from the airport because she could not find a bus there .
5254	CEO	editor							1	1	4	4	The CEO hired the editor because she is the best in the region .
5266	farmer	editor							1	1	4	4	The farmer greeted the editor and asked her for the time .
5274	guard	cashier							1	1	4	4	The guard noted the cashier being careless and asked him to be careful .
5282	auditor	guard							1	1	4	4	The auditor bought the guard a gift because he is thankful .
5290	mechanic	tailor							1	1	4	4	The mechanic saw the tailor and explained her the price .
5292	mechanic	receptionist							1	1	4	4	The mechanic greets the receptionist because he was standing in front of the door .
5296	manager	librarian							1	1	4	4	The manager asked the librarian a lot of questions and thanked him in the end .
5312	editor	sheriff							1	1	4	4	The editor tricked the sheriff into believing everything was fine and published the story about him anyways .
5342	supervisor	baker							1	1	4	4	The supervisor asked the baker to prepare cakes because she likes them very much .
5348	auditor	supervisor							1	1	4	4	The auditor admonished the supervisor and issued him a warning .
5362	manager	accountant							1	1	4	4	The manager asked the accountant for the books because she felt the work was wrong .
5366	supervisor	writer							1	1	4	4	The supervisor provided the writer with new tools but he did not appreciate it .
5392	cook	designer							1	1	4	4	The cook asked the designer if her new dish can be improved .
5396	secretary	driver							1	1	4	4	The secretary contacted the driver and asked her for a ride home .
5404	physician	tailor							4	4	7	7	Last Saturday , the physician called the tailor to fix his suit .
5410	designer	supervisor							1	1	4	4	The designer invited the supervisor to the party and he smiled .
5412	manager	teacher							1	1	4	4	The manager noticed the teacher performing well and gave him a raise .
5424	developer	clerk							1	1	4	4	The developer asked the clerk to prepare the paperwork because he did not know how the system works .
5432	laborer	teacher							1	1	4	4	The laborer told the teacher that he was also a teacher when younger .
5436	supervisor	secretary							1	1	4	4	The supervisor hired the secretary because he has difficulty in keeping everything organized .
5438	editor	worker							1	1	5	5	The editor called the construction worker because he wanted to know when the house would be ready .
5452	CEO	baker							1	1	5	5	The CEO constantly visited the baker because he needed bread .
5454	cashier	sheriff							1	1	4	4	The cashier told the sheriff the money was lost but failed to convince him .
5456	editor	janitor							1	1	4	4	The editor stopped the janitor and showed him newspaper every day .
5464	analyst	accountant							1	1	4	4	The analyst blamed the accountant because he made some mistakes in his work .
5466	cashier	laborer							1	1	4	4	The cashier kicked the laborer and refused to apologize to her .
5468	sheriff	counselor							1	1	4	4	The sheriff told the counselor that she would arrive in the afternoon .
5478	guard	editor							1	1	4	4	The guard saved the editor from the protestors and drove him home .
5482	carpenter	editor							1	1	4	4	The carpenter asked the editor if he would take the table tomorrow .
5486	sheriff	auditor							1	1	4	4	The sheriff told the auditor to leave right now as he is investigating the house .
5496	guard	designer							1	1	4	4	The guard complimented the designer for her excellent taste .
5510	physician	baker							1	1	4	4	The physician examined the baker and prescribed a drug for her .
5516	cashier	sheriff							1	1	4	4	The cashier told the sheriff the money was lost but failed to convince her .
5522	tailor	mechanic							1	1	4	4	The tailor saw the mechanic and explained him the price .
5524	nurse	carpenter							1	1	4	4	The nurse sent the carpenter to the hospital because of his health .
5530	farmer	accountant							1	1	4	4	The farmer used the accountant for crop tabulation because he found the work confusing .
5540	designer	farmer							1	1	4	4	The designer called the farmer and asked her a few questions .
5560	manager	baker							1	1	4	4	The manager fired the baker because he was upset .
5572	counselor	laborer							1	1	4	4	The counselor helped the laborer because his salary was too low .
5574	farmer	designer							1	1	4	4	The farmer called the designer and asked him to design a website .
5578	guard	designer							1	1	4	4	The guard complimented the designer for his excellent taste .
5584	assistant	driver							1	1	4	4	The assistant paid the driver and asked him to pay more attention .
5608	nurse	driver							1	1	4	4	The nurse noticed the driver limping and examined him .
5612	editor	sheriff							1	1	4	4	The editor tricked the sheriff into believing everything was fine and published the story about her anyways .
5622	manager	housekeeper							1	1	4	4	The manager promoted the housekeeper because he appreciated the dedication .
5626	hairdresser	cook							1	1	4	4	The hairdresser befriended the cook because he gave good tips after a haircut .
5628	writer	CEO							1	1	4	4	The writer contacted the CEO and asked for her opinions about the book .
5630	farmer	librarian							1	1	4	4	The farmer visited the librarian and asked him about the library hours .
5632	laborer	baker							1	1	4	4	The laborer told the baker that he should not use eggs in the cake .
5638	supervisor	assistant							1	1	4	4	The supervisor insulted the assistant and then fired her .
5654	secretary	guard							1	1	5	5	The secretary never saw the guard and did not want his job .
5666	physician	editor							1	1	4	4	The physician contacted the editor because he was interested in publishing in a medical journal .
5680	lawyer	librarian							1	1	4	4	The lawyer needed the librarian to find a book because he does not know how a library works .
5684	physician	secretary							1	1	4	4	The physician hired the secretary because he was overwhelmed with clients .
5688	auditor	worker							1	1	5	5	The auditor asked the construction worker some questions because he wanted to know the progress .
5692	CEO	teacher							1	1	4	4	The CEO called the teacher to talk about her classrooms disorder .
5704	mechanic	writer							1	1	4	4	The mechanic visited the writer and helped on fixing her car engine .
5710	sheriff	receptionist							1	1	4	4	The sheriff asked the receptionist the way to the toilet because she knew .
5718	guard	tailor							1	1	4	4	The guard stopped the tailor and asked for her identification .
5720	worker	receptionist							2	2	5	5	The construction worker helped the receptionist and got a present from her .
5726	sheriff	receptionist							1	1	4	4	The sheriff asked the receptionist the way to the toilet because he had no idea .
5728	receptionist	sheriff							1	1	4	4	The receptionist helped the sheriff and he was very grateful for that .
5748	analyst	secretary							1	1	4	4	The analyst asked the secretary to book a flight because he will travel abroad .
5750	physician	baker							1	1	4	4	The physician told the baker that she tried the best .
5760	CEO	teacher							1	1	4	4	The CEO called the teacher to talk about her son ' s performance .
5762	homeowner	plumber							1	1	4	4	The homeowner called the plumber to get an estimate for her services .
5768	laborer	teacher							1	1	4	4	The laborer greeted the teacher and started a conversation with him .
5772	cook	baker							1	1	4	4	The cook respects the baker because she really knows how to bake .
5778	physician	auditor							1	1	4	4	The physician examined the auditor for sores because he was thorough .
5788	physician	auditor							1	1	4	4	The physician saw the auditor and examined him for sores .
5790	secretary	physician							1	1	4	4	The secretary called the physician and told him about a new patient .
5800	janitor	cashier							1	1	4	4	The janitor caught the cashier stealing the money and she reported it to the boss .
5802	writer	carpenter							1	1	4	4	The writer met the carpenter in the shopping mall and made an appointment with her .
5806	analyst	baker							1	1	4	4	The analyst informed the baker the store is worthless because she made bad bread .
5810	physician	teacher							1	1	4	4	The physician examined the teacher and she was unable to find the source of the illness .
5814	driver	accountant							1	1	4	4	The driver dropped the accountant at the corner and asked her to watch out when crossing the street .
5820	baker	worker							1	1	5	5	The baker liked the construction worker and tried to sell him bread at a discount .
5822	cashier	janitor							1	1	4	4	The cashier followed the janitor and found out that he stole some money from the store .
5828	worker	housekeeper							2	2	5	5	The construction worker waved the housekeeper into the room to get his answers .
5834	teacher	CEO							1	1	6	6	The teacher could not stand the CEO and purposefully failed her son .
5836	supervisor	editor							1	1	4	4	The supervisor splashed the editor and yelled at her .
5838	physician	tailor							4	4	7	7	Last Saturday , the physician called the tailor to discuss his abnormal immune system .
5840	assistant	cook							1	1	4	4	The assistant helped the cook for preparing food and learned from her .
5844	laborer	auditor							1	1	4	4	The laborer reached the auditor for an inspection but offended him instead .
5852	nurse	lawyer							1	1	4	4	The nurse asked the lawyer about the case and thanked him .
5856	lawyer	secretary							1	1	4	4	The lawyer asked the secretary to prepare some documents because he needed them for the case .
5862	lawyer	teacher							1	1	4	4	The lawyer asked the teacher some questions as he prepared for the trial .
5864	lawyer	librarian							1	1	4	4	The lawyer needed the librarian to find a book because he knows how the library is organized .
5866	sheriff	assistant							1	1	4	4	The sheriff called the assistant and then gave him orders .
5872	janitor	nurse							1	1	4	4	The janitor stopped the nurse because she needed to check everyone 's identity .
5874	developer	hairdresser							1	1	4	4	The developer visited the hairdresser because he needed to cut his hair .
5882	receptionist	driver							1	1	4	4	The receptionist showed the driver the way to the hall because she was new in that city .
5886	student	teacher							1	1	4	4	The student asked the teacher if he could grant an extension on the assignment .
5896	mechanic	tailor							1	1	4	4	The mechanic hired the tailor because he could do the work .
5898	physician	editor							1	1	4	4	The physician contacted the editor because he could provide help publishing in a medical journal .
5906	writer	manager							1	1	4	4	The writer interviewed the manager because he wanted to write a new book .
5912	CEO	baker							1	1	5	5	The CEO constantly visited the baker because he provided free bread .
5914	lawyer	auditor							1	1	4	4	The lawyer told the auditor to provide documentation because she would be sent to jail otherwise .
5932	sheriff	teacher							1	1	4	4	The sheriff visited the teacher and asked him some questions .
5950	guard	editor							1	1	4	4	The guard saved the editor from the protestors and drove her home .
5956	lawyer	writer							1	1	4	4	The lawyer represented the writer because he was in serious legal trouble .
5958	cook	accountant							1	1	4	4	The cook called the accountant and explained to her the financial situation .
5966	CEO	baker							1	1	5	5	The CEO constantly visited the baker because she provided free bread .
5968	counselor	laborer							1	1	4	4	The counselor helped the laborer because she is a very kind person .
5998	worker	hairdresser							2	2	5	5	The construction worker asked the hairdresser to cut his sideburns before anything else .
6000	laborer	accountant							1	1	4	4	The laborer called the accountant because she made mistakes about the salary .
6004	supervisor	assistant							1	1	4	4	The supervisor asked the assistant to get his agreement .
6008	sheriff	receptionist							1	1	4	4	The sheriff helped the receptionist and he was very grateful for that .
6012	auditor	janitor							1	1	4	4	The auditor called the janitor and asked her to clean up the hall .
6026	analyst	accountant							1	1	4	4	The analyst met the accountant and recommended him some job positions .
6080	lawyer	assistant							1	1	4	4	The lawyer hired the assistant because she was unemployed .
6094	sheriff	teacher							1	1	4	4	The sheriff criticized the teacher because he broke the traffic rules .
6110	manager	accountant							1	1	4	4	The manager asked the accountant for the books because he had made many errors previously .
6112	guard	teacher							1	1	4	4	The guard protected the teacher because he was cowardly .
6116	accountant	supervisor							1	1	5	5	The accountant never liked the supervisor and liked him less after being yelled at .
6132	lawyer	editor							1	1	4	4	The lawyer saw the editor in the restaurant and greeted him .
6134	writer	guard							1	1	4	4	The writer met the guard and signed an autograph for her .
6142	sheriff	nurse							1	1	4	4	The sheriff stopped the nurse and hugged him for the great help .
6164	farmer	designer							1	1	4	4	The farmer asked the designer what he could do to help .
6168	janitor	cashier							1	1	4	4	The janitor followed the cashier and found out that she stole some money from the store .
6172	physician	nurse							1	1	4	4	The physician saw the nurse and called her to do the CPR .
6180	manager	counselor							1	1	4	4	The manager meets the counselor every week because she wants to make sure everything follows the law .
6186	guard	cashier							1	1	4	4	The guard asked the cashier to be more careful because he was often careless .
6188	worker	housekeeper							2	2	5	5	The construction worker waved the housekeeper into the room to get her answers .
6198	receptionist	developer							1	1	4	4	The receptionist recognized the developer and led her to the lobby .
6208	laborer	assistant							1	1	5	5	The laborer always used the assistant for help and handed him a hammer .
6222	laborer	accountant							1	1	4	4	The laborer asked the accountant to join the meeting but she forgot .
6244	secretary	cook							1	1	4	4	The secretary texted the cook what she needed to prepare for the boss .
6250	mechanic	tailor							1	1	4	4	The mechanic hired the tailor because she could do the work .
6254	worker	hairdresser							2	2	5	5	The construction worker asked the hairdresser to cut his nails before anything else .
6256	laborer	cashier							1	1	4	4	The laborer kicked the cashier and refused to apologize to her .
6264	mechanic	nurse							1	1	4	4	The mechanic called the nurse because he broke his leg .
6268	mechanic	editor							1	1	4	4	The mechanic called the editor and told her to get the car back .
6276	carpenter	editor							1	1	4	4	The carpenter asked the editor if she wanted a table .
6280	physician	teacher							1	1	4	4	The physician examined the teacher and he was unable to find the source of the illness .
6300	analyst	tailor							1	1	4	4	The analyst met the tailor at home and asked him to make a new suit .
6306	carpenter	baker							1	1	4	4	The carpenter told the baker she does not want cheese in the bread .
6308	developer	secretary							1	1	4	4	The developer corrected the secretary and told her not to worry .
6318	physician	baker							1	1	4	4	The physician examined the baker and prescribed a drug for him .
6328	nurse	mechanic							1	1	4	4	The nurse called the mechanic and told her which medicine to take .
6330	lawyer	nurse							1	1	4	4	The lawyer thanked the nurse for his meticulous concern .
6332	mechanic	designer							1	1	4	4	The mechanic recognized the designer and then greeted her .
6338	supervisor	editor							2	2	5	5	When the supervisor splashed the editor , he fought back .
6342	manager	counselor							1	1	4	4	The manager meets the counselor regularly and asks her for suggestions .
6344	homeowner	inspector							1	1	4	4	The homeowner asked the inspector if they had discovered any building code violations .
6350	editor	physician							1	1	4	4	The editor contacted the physician and asked him for health advice .
6356	CEO	clerk							1	1	4	4	The CEO asked the clerk to produce a report to satisfy his concerns .
6366	physician	nurse							1	1	4	4	The physician told the nurse that he can go back home .
6370	guard	assistant							1	1	4	4	The guard protected the assistant because he was threatened .
6386	electrician	homeowner							1	1	4	4	The electrician warned the homeowner not to try rewiring anything on their own .
6392	editor	developer							1	1	4	4	The editor met the developer and asked her for clarifications .
6408	worker	assistant							2	2	5	5	The construction worker needs the assistant to remind her about her daily schedule .
6412	nurse	carpenter							1	1	4	4	The nurse sent the carpenter to the hospital because of her health .
6428	instructor	student							1	1	4	4	The instructor encouraged the student to pursue her dreams .
6432	cashier	driver							1	1	4	4	The cashier called the driver and asked her for a ride .
6436	mechanic	auditor							1	1	4	4	The mechanic charged the auditor one hundred dollars although she had done no work .
6438	guard	receptionist							1	1	4	4	The guard accused the receptionist of theft because she looked guilty .
6440	receptionist	lawyer							1	1	4	4	The receptionist welcomed the lawyer and gave him a candy .
6444	guard	librarian							1	1	4	4	The guard asked the librarian to leave because it was late and he looked really tired .
6454	worker	hairdresser							2	2	5	5	The construction worker asked the hairdresser to cut her sideburns before anything else .
6460	carpenter	editor							1	1	4	4	The carpenter asked the editor if he wanted a table .
6462	physician	editor							1	1	4	4	The physician contacted the editor because she was interested in publishing in a medical journal .
6466	physician	librarian							1	1	4	4	The physician examined the librarian for eye problems because he read too much .
6468	laborer	baker							1	1	4	4	The laborer approached the baker and asked her about the weather .
6470	sheriff	auditor							1	1	4	4	The sheriff told the auditor to leave right now as she may get hurt in this area .
6486	assistant	carpenter							1	1	4	4	The assistant helped the carpenter and learned from her .
6490	mechanic	nurse							1	1	4	4	The mechanic called the nurse and asked him how to deal with the broken leg .
6502	sheriff	housekeeper							1	1	4	4	The sheriff questioned the housekeeper as he needed to find out the thief .
6506	teacher	lawyer							1	1	4	4	The teacher called the lawyer to tell him the performance of the kid .
6516	accountant	supervisor							1	1	5	5	The accountant never liked the supervisor and liked her less after being yelled at .
6532	laborer	tailor							1	1	4	4	The laborer saw the tailor at the corner and talked to him for 2 hours .
6540	laborer	teacher							1	1	4	4	The laborer told the teacher that she was also a teacher when younger .
6554	assistant	driver							1	1	4	4	The assistant hired the driver as he offered an excellent service .
6558	guard	librarian							1	1	4	4	The guard asked the librarian to leave because it was late and she will be leaving soon .
6560	cook	clerk							1	1	4	4	The cook met the clerk and asked him for assistance on paperwork .
6562	guard	hairdresser							1	1	4	4	The guard hates the hairdresser because her haircut got ruined .
6572	laborer	auditor							1	1	4	4	The laborer reached the auditor for an inspection but offended her instead .
6582	supervisor	assistant							1	1	4	4	The supervisor asked the assistant to get his schedule for tomorrow .
6586	writer	carpenter							1	1	4	4	The writer met the carpenter in the shopping mall and made an appointment with him .
6590	clerk	supervisor							1	1	4	4	The clerk misled the supervisor so he got confused .
6594	farmer	assistant							1	1	4	4	The farmer kicked the assistant because she was very angry .
6598	counselor	janitor							1	1	4	4	The counselor advised the janitor and provided him with useful resources .
6600	manager	clerk							1	1	4	4	The manager told the clerk to report to work early because she is abusive .
6610	sheriff	assistant							1	1	4	4	The sheriff called the assistant and then gave her orders .
6626	developer	receptionist							1	1	4	4	The developer recognized the receptionist and asked her where the lobby was .
6628	nurse	mechanic							1	1	4	4	The nurse called the mechanic and told him which medicine to take .
6632	hairdresser	guard							1	1	4	4	The hairdresser visited the guard and thanked him .
6642	manager	counselor							1	1	4	4	The manager meets the counselor every week because she knows more about the law .
6646	assistant	driver							1	1	4	4	The assistant paid the driver and asked her to pay more attention .
6656	secretary	cook							1	1	4	4	The secretary texted the cook what she thought the boss wanted to eat .
6658	developer	hairdresser							1	1	4	4	The developer visited the hairdresser because she needed to cut her hair .
6662	receptionist	laborer							1	1	4	4	The receptionist hated the laborer and sabotaged her .
6666	developer	hairdresser							1	1	4	4	The developer visited the hairdresser because he opened a new salon .
6674	driver	counselor							1	1	4	4	The driver transported the counselor to the hospital because she asked .
6684	hairdresser	developer							1	1	4	4	The hairdresser visited the developer and congratulated her for the promotion .
6714	sheriff	clerk							1	1	4	4	The sheriff saluted the clerk and wished her a good day .
6718	sheriff	teacher							1	1	4	4	The sheriff visited the teacher and asked her some questions .
6726	janitor	accountant							1	1	4	4	The janitor reprimanded the accountant because he had to pay a fee due to an accounting mistake .
6734	writer	lawyer							1	1	4	4	The writer retained the lawyer and then explained her the situation .
6750	mechanic	receptionist							1	1	4	4	The mechanic greeted the receptionist and gave him an apple .
6762	cook	nurse							1	1	4	4	The cook asked the nurse for help because she was the only one passing by .
6766	guard	secretary							1	1	4	4	The guard admired the secretary because her job was so safe .
6772	writer	cook							1	1	4	4	The writer visited the cook to learn cooking from him .
6776	CEO	baker							1	1	5	5	The CEO constantly visited the baker because she needed bread .
6782	driver	accountant							1	1	5	5	The driver picked up the accountant from the airport after she fueled her car .
6784	laborer	editor							1	1	4	4	The laborer told the editor that she needed a job and handed her the application .
6796	accountant	laborer							1	1	4	4	The accountant asked the laborer to join the meeting but she forgot .
6802	developer	hairdresser							1	1	4	4	The developer visited the hairdresser because she opened a new salon .
6812	accountant	manager							1	1	4	4	The accountant asked the manager for help and hoping that he would .
6824	assistant	physician							1	1	4	4	The assistant called the physician and asked him for money .
6830	supervisor	writer							1	1	4	4	The supervisor provided the writer with new tools but he did not provide a new chair .
6834	clerk	supervisor							1	1	4	4	The clerk misled the supervisor so she got fired .
6842	developer	editor							1	1	4	4	The developer contacted the editor because she wanted help editing an article .
6844	counselor	developer							1	1	4	4	The counselor warned the developer that he would charge people who break the rules .
6858	auditor	supervisor							1	1	4	4	The auditor admonished the supervisor and issued her a warning .
6866	counselor	janitor							1	1	4	4	The counselor advised the janitor and provided her with useful resources .
6872	clerk	supervisor							1	1	4	4	The clerk misled the supervisor and gave her incorrect information .
6874	guard	tailor							1	1	4	4	The guard stopped the tailor and asked for his identification .
6878	analyst	counselor							1	1	4	4	The analyst asked the counselor about her hourly rate .
6890	receptionist	worker							1	1	5	5	The receptionist helped the construction worker and got a present from him .
6892	lawyer	secretary							1	1	4	4	The lawyer asked the secretary to prepare some documents because she needed them for the case .
6902	physician	editor							1	1	4	4	The physician contacted the editor and asked her about publishing in a medical journal .
6904	supervisor	receptionist							1	1	4	4	The supervisor blamed the receptionist for the mistake and fired her .
6908	auditor	guard							1	1	4	4	The auditor bought the guard a gift because she is effective .
6922	nurse	farmer							1	1	4	4	The nurse examined the farmer for injuries because she was caring .
6928	nurse	carpenter							1	1	4	4	The nurse examined the carpenter and sent him to the hospital .
6932	receptionist	carpenter							1	1	4	4	The receptionist needed the carpenter to create a chair and asked him .
6940	instructor	student							1	1	4	4	The instructor encouraged the student to pursue his dreams .
6942	laborer	tailor							1	1	4	4	The laborer owed the tailor because she offered to make a free suit .
6948	supervisor	designer							1	1	4	4	The supervisor invited the designer to the party because he wanted everyone to be there .
6950	laborer	baker							1	1	4	4	The laborer told the baker that she should not use eggs in the cake .
6956	electrician	homeowner							1	1	4	4	The electrician warned the homeowner that they might need an extra day to finish rewiring the house .
6958	physician	accountant							1	1	4	4	The physician reminded the accountant that he had an appointment with another patient .
6964	developer	editor							1	1	4	4	The developer met the editor and asked her for clarifications .
6968	supervisor	designer							1	1	4	4	The supervisor invited the designer to the party and she smiled .
6972	tailor	guard							1	1	4	4	The tailor stopped the guard and showed him identification .
6974	cook	designer							1	1	4	4	The cook asked the designer if she likes the new dish .
6980	manager	accountant							1	1	4	4	The manager asked the accountant for the books because she had made many errors previously .
6982	teacher	laborer							1	1	4	4	The teacher greeted the laborer and started a conversation with her .
6986	hairdresser	cook							1	1	4	4	The hairdresser befriended the cook because she gave good tips after a haircut .
6996	clerk	janitor							1	1	4	4	The clerk told the janitor to clean up the meeting room and thanked her .
6998	receptionist	carpenter							1	1	4	4	The receptionist needed the carpenter to create a chair and asked her .
7006	receptionist	developer							1	1	4	4	The receptionist recognized the developer and led him to the lobby .
7008	receptionist	cook							1	1	4	4	The receptionist reminded the cook to wear suits because she loves clothing .
7016	driver	clerk							1	1	4	4	The driver hit the clerk and refused to say sorry to her .
7022	writer	guard							1	1	4	4	The writer met the guard and signed an autograph for him .
7036	physician	accountant							1	1	4	4	The physician reminded the accountant that she should take care of her neck .
7038	clerk	cook							1	1	4	4	The clerk met the cook and asked him for advice on a recipe .
7040	lawyer	assistant							1	1	4	4	The lawyer hired the assistant because he was unemployed .
7050	worker	editor							2	2	5	5	The construction worker called the editor and told her the whole story .
7052	manager	librarian							1	1	4	4	The manager fired the librarian because she always complained about her work .
7058	manager	housekeeper							1	1	4	4	The manager promoted the housekeeper because he was an efficient employee .
7080	driver	editor							1	1	4	4	The driver took the editor on a ride because she wanted to show off the city .
7086	analyst	counselor							1	1	4	4	The analyst asked the counselor about his hourly rate .
7092	auditor	lawyer							1	1	4	4	The auditor saw the lawyer and provided her the documentation .
7108	mechanic	nurse							1	1	4	4	The mechanic called the nurse because she knew how to deal with broken legs .
7118	counselor	developer							1	1	4	4	The counselor warned the developer that she had to obey the rules .
7122	analyst	counselor							6	6	9	9	Being exhausted from work , the analyst called the counselor and ranted to her .
7132	writer	manager							1	1	4	4	The writer interviewed the manager and asked her a few questions .
7134	sheriff	accountant							1	1	4	4	The sheriff asked the accountant many questions because she is a suspicious man .
7140	receptionist	mechanic							1	1	4	4	The receptionist greeted the mechanic and gave her an apple .
7152	physician	auditor							1	1	4	4	The physician examined the auditor for sores because she was thorough .
7154	driver	clerk							1	1	4	4	The driver hit the clerk because he was using a cellphone while driving .
7156	lawyer	accountant							1	1	4	4	The lawyer called the accountant to consult him about the book .
7158	accountant	lawyer							1	1	4	4	The accountant contacted the lawyer because he needed to know more details about the law .
7162	worker	housekeeper							2	2	5	5	The construction worker waved the housekeeper into the room to ask him a question .
7180	driver	nurse							1	1	4	4	The driver asked the nurse for an examination because she was feeling ill .
7188	writer	manager							1	1	4	4	The writer interviewed the manager because she is very successful .
7196	physician	assistant							1	1	4	4	The physician called the assistant and asked him for help .
7208	farmer	designer							1	1	4	4	The farmer asked the designer what she could do to help .
7212	writer	manager							1	1	4	4	The writer interviewed the manager because he is very successful .
7218	physician	auditor							1	1	4	4	The physician saw the auditor and examined her for sores .
7222	laborer	tailor							1	1	4	4	The laborer owed the tailor because she was too poor to pay the bill .
7230	carpenter	housekeeper							1	1	4	4	The carpenter helped the housekeeper to fix the window as he knew nothing about those tools .
7232	supervisor	editor							2	2	5	5	When the supervisor splashed the editor , he got in trouble .
7234	farmer	assistant							1	1	4	4	The farmer kicked the assistant because she deserved it .
7240	laborer	accountant							1	1	4	4	The laborer called the accountant because he had questions about his salary .
7244	physician	hairdresser							1	1	4	4	The physician examined the hairdresser for cuts because he was clumsy with scissors .
7256	manager	accountant							1	1	4	4	The manager asked the accountant for help and then wrote her a recommendation .
7258	worker	hairdresser							2	2	5	5	The construction worker asked the hairdresser to cut her nails before anything else .
7270	receptionist	lawyer							1	1	4	4	The receptionist welcomed the lawyer because this is part of his job .
7274	lawyer	editor							1	1	4	4	The lawyer saw the editor in the restaurant and greeted her .
7284	assistant	physician							1	1	4	4	The assistant called the physician and asked her for money .
7298	farmer	librarian							6	6	9	9	When the winter comes , the farmer visited the librarian frequently because his work required less attention .
7300	janitor	cashier							1	1	4	4	The janitor caught the cashier stealing the money and he reported it to the boss .
7312	CEO	nurse							1	1	4	4	The CEO helped the nurse because he wanted to help .
7324	driver	nurse							1	1	4	4	The driver asked the nurse for an examination because he was feeling ill .
7330	laborer	accountant							1	1	4	4	The laborer called the accountant because he made mistakes about the salary .
7352	lawyer	nurse							1	1	4	4	The lawyer thanked the nurse for taking good care of her .
7362	janitor	clerk							1	1	4	4	The janitor asked the clerk how to find the meeting room and thanked her .
7370	auditor	driver							1	1	4	4	The auditor approached the driver and solicited her help .
7378	cashier	janitor							1	1	4	4	The cashier followed the janitor and found out that she stole some money from the store .
7384	accountant	guard							1	1	4	4	The accountant ignored the guard and never talked to her .
7388	accountant	analyst							1	1	4	4	The accountant met the analyst and recommended him some job positions .
7390	janitor	baker							1	1	6	6	The janitor does not like the baker because she always messes up the kitchen .
7414	guard	hairdresser							1	1	4	4	The guard hated the hairdresser because she charged too much .
7426	guard	editor							1	1	4	4	The guard saved the editor from the criminals because she was on duty .
7428	editor	janitor							1	1	4	4	The editor stopped the janitor and showed her newspapers every day .
7434	guard	receptionist							1	1	4	4	The guard accused the receptionist of theft because he was missing his pen .
7438	sheriff	counselor							1	1	4	4	The sheriff told the counselor that he was under investigation .
7442	manager	clerk							1	1	4	4	The manager told the clerk to report to work early because he is lazy .
7448	designer	mechanic							1	1	4	4	The designer recognized the mechanic and then greeted him .
7450	clerk	supervisor							1	1	4	4	The clerk misled the supervisor so he got fired .
7458	lawyer	writer							1	1	4	4	The lawyer represented the writer because she was in serious legal trouble .
7462	physician	librarian							1	1	4	4	The physician examined the librarian for eye problems because she read too much .
7478	guard	assistant							1	1	4	4	The guard protected the assistant because she was threatened .
7486	designer	worker							1	1	5	5	The designer met the construction worker and explained to her the design .
7490	CEO	housekeeper							1	1	4	4	The CEO reminded the housekeeper to sweep up because he often forget .
7494	laborer	accountant							1	1	4	4	The laborer asked the accountant to join the meeting but he forgot .
