sentence_id	e1	v	e2	article_link	pmc_id	doi	pdf_sha	pubmed_id	msft_id	e1_first_index	e1_last_index	v_first_index	v_last_index	e2_first_index	e2_last_index	sentence_text
4566	auditor	bought	guard							1	1	2	2	4	4	The auditor bought the guard a gift because he is effective .
4568	cook	asked	designer							1	1	2	2	4	4	The cook asked the designer if his new dish can be improved .
4572	sheriff	asked	accountant							1	1	2	2	4	4	The sheriff asked the accountant many questions because she was suspected of stealing the money .
4576	sheriff	asked	editor							1	1	2	2	4	4	The sheriff asked the editor to withdraw the story because she always wrote too many details .
4578	manager	told	hairdresser							1	1	2	2	4	4	The manager told the hairdresser that she expected something better .
4588	hairdresser	called	carpenter							1	1	2	2	4	4	The hairdresser called the carpenter and then asked him for help .
4594	designer	called	janitor							1	1	2	2	4	4	The designer called the janitor and asked him to clean the room .
4596	lawyer	told	auditor							1	1	2	2	4	4	The lawyer told the auditor to provide documentation because he needed to present proof in court .
4606	manager	asked	auditor							1	1	2	2	4	4	The manager asked the auditor to stay late because she is often slacking .
4608	assistant	helped	cook							1	1	2	2	4	4	The assistant helped the cook for preparing food and learned from him .
4634	carpenter	complemented	baker							1	1	2	2	4	4	The carpenter complemented the baker for the bread she made .
4636	receptionist	blamed	supervisor							1	1	2	2	4	4	The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with him .
4650	CEO	called	hairdresser							1	1	2	2	4	4	The CEO called the hairdresser and paid her over the phone .
4656	analyst	visited	writer							1	1	2	2	4	4	The analyst visited the writer because she wanted to know about the book .
4658	guard	asked	cashier							1	1	2	2	4	4	The guard asked the cashier to be more careful because she was often careless .
4678	janitor	stopped	nurse							1	1	2	2	4	4	The janitor stopped the nurse because he was not wearing the nurse uniform .
4682	analyst	visited	writer							1	1	2	2	4	4	The analyst visited the writer because he made some mistakes in the book .
4686	lawyer	hired	assistant							1	1	2	2	4	4	The lawyer hired the assistant because he needed help with many pending cases .
4694	janitor	caught	cashier							1	1	2	2	4	4	The janitor caught the cashier stealing the money and she asked for mercy .
4706	supervisor	asked	baker							1	1	2	2	4	4	The supervisor asked the baker to prepare cakes because she is famous for them .
4714	counselor	disliked	supervisor							1	1	2	2	4	4	The counselor disliked the supervisor and wanted to leave his group .
4716	driver	approached	auditor							1	1	2	2	4	4	The driver approached the auditor and solicited her help .
4726	janitor	stopped	nurse							1	1	2	2	4	4	The janitor stopped the nurse because she was not wearing the nurse uniform .
4730	supervisor	hit	cashier							1	1	2	2	4	4	The supervisor hit the cashier and then issued her an apology .
4734	accountant	called	lawyer							1	1	2	2	4	4	The accountant called the lawyer to consult her about the book .
4746	lawyer	thanked	nurse							1	1	2	2	4	4	The lawyer thanked the nurse for her meticulous concern .
4750	developer	recognized	receptionist							1	1	2	2	4	4	The developer recognized the receptionist and asked him where the lobby was .
4756	nurse	heard	farmer							1	1	2	2	4	4	The nurse heard the farmer screaming and examined her .
4760	nurse	asked	lawyer							1	1	2	2	4	4	The nurse asked the lawyer about the case and thanked her .
4764	farmer	visited	clerk							1	1	2	2	4	4	The farmer visited the clerk so that he can ask about a farming license .
4808	analyst	asked	secretary							1	1	2	2	4	4	The analyst asked the secretary to book a flight because he knows how to do it .
4818	farmer	visited	librarian							6	6	7	7	9	9	When the winter comes , the farmer visited the librarian frequently because of his hot chocolate .
4828	editor	splashed	supervisor							1	1	2	2	4	4	The editor splashed the supervisor and yelled at her .
4830	librarian	guided	manager							1	1	2	2	4	4	The librarian guided the manager to the bookshelf and asked what he needed .
4840	laborer	called	nurse							1	1	2	2	4	4	The laborer called the nurse and asked her to help .
4852	CEO	hired	editor							1	1	2	2	4	4	The CEO hired the editor because he is the best in the region .
4858	physician	told	nurse							1	1	2	2	4	4	The physician told the nurse that she can go back home .
4860	lawyer	respected	housekeeper							1	1	2	2	4	4	The lawyer respected the housekeeper because he was a hardworking person .
4864	sheriff	questioned	housekeeper							1	1	2	2	4	4	The sheriff questioned the housekeeper as she needed to find out the thief .
4874	CEO	reminded	housekeeper							1	1	2	2	4	4	The CEO reminded the housekeeper to sweep up because she often forget .
4878	homeowner	called	plumber							1	1	2	2	4	4	The homeowner called the plumber to get an estimate for their services .
4896	receptionist	helped	worker							1	1	2	2	5	5	The receptionist helped the construction worker and got a present from her .
4902	supervisor	splashed	editor							1	1	2	2	4	4	The supervisor splashed the editor and yelled at him .
4906	accountant	met	janitor							1	1	2	2	4	4	The accountant met the janitor and wished him well .
4914	assistant	called	sheriff							1	1	2	2	4	4	The assistant called the sheriff and explained her the situation .
4918	lawyer	called	accountant							1	1	2	2	4	4	The lawyer called the accountant to consult her about the book .
4934	farmer	visited	librarian							1	1	2	2	4	4	The farmer visited the librarian and asked her about the library hours .
4938	assistant	asked	physician							1	1	2	2	4	4	The assistant asked the physician if he needs any help .
4940	counselor	met	worker							1	1	2	2	5	5	The counselor met the construction worker and told her tomorrow is another day .
4944	receptionist	showed	driver							1	1	2	2	4	4	The receptionist showed the driver the way to the hall because he was new in that city .
4946	counselor	warned	developer							1	1	2	2	4	4	The counselor warned the developer that he had to obey the rules .
4952	physician	examined	hairdresser							1	1	2	2	4	4	The physician examined the hairdresser for cuts because he was concerned .
4960	CEO	called	hairdresser							1	1	2	2	4	4	The CEO called the hairdresser and paid him over the phone .
4962	writer	visited	cook							1	1	2	2	4	4	The writer visited the cook to learn cooking from her .
4964	physician	saw	nurse							1	1	2	2	4	4	The physician saw the nurse and called him to do the CPR .
4972	assistant	hired	driver							1	1	2	2	4	4	The assistant hired the driver as she did not have the license yet .
4974	cook	saluted	baker							1	1	2	2	4	4	The cook saluted the baker and then offered her some help .
4976	farmer	confronted	auditor							1	1	2	2	4	4	The farmer confronted the auditor and asked her to leave .
4988	nurse	met	sheriff							1	1	2	2	4	4	The nurse met the sheriff at the scene and helped him with the accident .
4990	instructor	encouraged	student							1	1	2	2	4	4	The instructor encouraged the student to pursue their dreams .
4996	sheriff	protected	tailor							1	1	2	2	4	4	The sheriff protected the tailor in the accident and he received an award for that .
5002	sheriff	asked	receptionist							1	1	2	2	4	4	The sheriff asked the receptionist the way to the toilet because he knew .
5016	housekeeper	saw	worker							1	1	2	2	5	5	The housekeeper saw the construction worker waving and walked to her .
5026	laborer	used	assistant							1	1	3	3	5	5	The laborer always used the assistant for help and handed her a hammer .
5038	mechanic	charged	auditor							1	1	2	2	4	4	The mechanic charged the auditor one hundred dollars although she only had eighty dollars .
5042	physician	examined	accountant							1	1	2	2	4	4	The physician examined the accountant in detail and told him nothing to worry about .
5046	sheriff	saluted	clerk							1	1	2	2	4	4	The sheriff saluted the clerk and wished him a good day .
5048	physician	hired	secretary							1	1	2	2	4	4	The physician hired the secretary because he was highly recommended .
5066	developer	asked	clerk							1	1	2	2	4	4	The developer asked the clerk to prepare the paperwork because he normally does an excellent job .
5076	carpenter	admired	receptionist							1	1	2	2	4	4	The carpenter admired the receptionist and made him a chair .
5080	librarian	noticed	guard							1	1	2	2	4	4	The librarian noticed the guard and greeted her .
5090	CEO	contacted	writer							1	1	2	2	4	4	The CEO contacted the writer and asked for her suggestions about the book .
5100	tailor	met	analyst							1	1	2	2	4	4	The tailor met the analyst at home and offered her a new design .
5106	teacher	greeted	laborer							1	1	2	2	4	4	The teacher greeted the laborer and started a conversation with him .
5110	driver	picked	accountant							1	1	2	2	5	5	The driver picked up the accountant from the airport after he fueled his car .
5118	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for the books because he felt the work was wrong .
5130	driver	asked	nurse							1	1	2	2	4	4	The driver asked the nurse for an examination because she was extremely experienced .
5132	clerk	met	cook							1	1	2	2	4	4	The clerk met the cook and asked her for advice on a recipe .
5146	assistant	asked	physician							1	1	2	2	4	4	The assistant asked the physician if she could borrow some money .
5150	editor	told	laborer							1	1	2	2	4	4	The editor told the laborer there was a job opening and invited him to apply .
5180	lawyer	called	teacher							1	1	2	2	4	4	The lawyer called the teacher to ask him the performance of the kid .
5194	secretary	saw	guard							1	1	3	3	5	5	The secretary never saw the guard and did not want her job .
5202	auditor	bought	guard							1	1	2	2	4	4	The auditor bought the guard a gift because she is thankful .
5206	physician	examined	hairdresser							1	1	2	2	4	4	The physician examined the hairdresser for cuts because she was clumsy with scissors .
5208	lawyer	respected	housekeeper							1	1	2	2	4	4	The lawyer respected the housekeeper because she knew how difficult that job was .
5228	physician	called	tailor							4	4	5	5	7	7	Last Saturday , the physician called the tailor to discuss her abnormal immune system .
5232	analyst	blamed	accountant							1	1	2	2	4	4	The analyst blamed the accountant because she made some mistakes in her work .
5238	driver	picked	accountant							1	1	2	2	5	5	The driver picked up the accountant from the airport because she could not find a bus there .
5254	CEO	hired	editor							1	1	2	2	4	4	The CEO hired the editor because she is the best in the region .
5266	farmer	greeted	editor							1	1	2	2	4	4	The farmer greeted the editor and asked her for the time .
5274	guard	noted	cashier							1	1	2	2	4	4	The guard noted the cashier being careless and asked him to be careful .
5282	auditor	bought	guard							1	1	2	2	4	4	The auditor bought the guard a gift because he is thankful .
5290	mechanic	saw	tailor							1	1	2	2	4	4	The mechanic saw the tailor and explained her the price .
5296	manager	asked	librarian							1	1	2	2	4	4	The manager asked the librarian a lot of questions and thanked him in the end .
5312	editor	tricked	sheriff							1	1	2	2	4	4	The editor tricked the sheriff into believing everything was fine and published the story about him anyways .
5342	supervisor	asked	baker							1	1	2	2	4	4	The supervisor asked the baker to prepare cakes because she likes them very much .
5348	auditor	admonished	supervisor							1	1	2	2	4	4	The auditor admonished the supervisor and issued him a warning .
5362	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for the books because she felt the work was wrong .
5366	supervisor	provided	writer							1	1	2	2	4	4	The supervisor provided the writer with new tools but he did not appreciate it .
5392	cook	asked	designer							1	1	2	2	4	4	The cook asked the designer if her new dish can be improved .
5396	secretary	contacted	driver							1	1	2	2	4	4	The secretary contacted the driver and asked her for a ride home .
5404	physician	called	tailor							4	4	5	5	7	7	Last Saturday , the physician called the tailor to fix his suit .
5410	designer	invited	supervisor							1	1	2	2	4	4	The designer invited the supervisor to the party and he smiled .
5412	manager	noticed	teacher							1	1	2	2	4	4	The manager noticed the teacher performing well and gave him a raise .
5424	developer	asked	clerk							1	1	2	2	4	4	The developer asked the clerk to prepare the paperwork because he did not know how the system works .
5432	laborer	told	teacher							1	1	2	2	4	4	The laborer told the teacher that he was also a teacher when younger .
5436	supervisor	hired	secretary							1	1	2	2	4	4	The supervisor hired the secretary because he has difficulty in keeping everything organized .
5438	editor	called	worker							1	1	2	2	5	5	The editor called the construction worker because he wanted to know when the house would be ready .
5452	CEO	visited	baker							1	1	3	3	5	5	The CEO constantly visited the baker because he needed bread .
5454	cashier	told	sheriff							1	1	2	2	4	4	The cashier told the sheriff the money was lost but failed to convince him .
5456	editor	stopped	janitor							1	1	2	2	4	4	The editor stopped the janitor and showed him newspaper every day .
5464	analyst	blamed	accountant							1	1	2	2	4	4	The analyst blamed the accountant because he made some mistakes in his work .
5466	cashier	kicked	laborer							1	1	2	2	4	4	The cashier kicked the laborer and refused to apologize to her .
5468	sheriff	told	counselor							1	1	2	2	4	4	The sheriff told the counselor that she would arrive in the afternoon .
5478	guard	saved	editor							1	1	2	2	4	4	The guard saved the editor from the protestors and drove him home .
5482	carpenter	asked	editor							1	1	2	2	4	4	The carpenter asked the editor if he would take the table tomorrow .
5486	sheriff	told	auditor							1	1	2	2	4	4	The sheriff told the auditor to leave right now as he is investigating the house .
5496	guard	complimented	designer							1	1	2	2	4	4	The guard complimented the designer for her excellent taste .
5510	physician	examined	baker							1	1	2	2	4	4	The physician examined the baker and prescribed a drug for her .
5516	cashier	told	sheriff							1	1	2	2	4	4	The cashier told the sheriff the money was lost but failed to convince her .
5522	tailor	saw	mechanic							1	1	2	2	4	4	The tailor saw the mechanic and explained him the price .
5524	nurse	sent	carpenter							1	1	2	2	4	4	The nurse sent the carpenter to the hospital because of his health .
5530	farmer	used	accountant							1	1	2	2	4	4	The farmer used the accountant for crop tabulation because he found the work confusing .
5540	designer	called	farmer							1	1	2	2	4	4	The designer called the farmer and asked her a few questions .
5560	manager	fired	baker							1	1	2	2	4	4	The manager fired the baker because he was upset .
5572	counselor	helped	laborer							1	1	2	2	4	4	The counselor helped the laborer because his salary was too low .
5574	farmer	called	designer							1	1	2	2	4	4	The farmer called the designer and asked him to design a website .
5578	guard	complimented	designer							1	1	2	2	4	4	The guard complimented the designer for his excellent taste .
5584	assistant	paid	driver							1	1	2	2	4	4	The assistant paid the driver and asked him to pay more attention .
5608	nurse	noticed	driver							1	1	2	2	4	4	The nurse noticed the driver limping and examined him .
5612	editor	tricked	sheriff							1	1	2	2	4	4	The editor tricked the sheriff into believing everything was fine and published the story about her anyways .
5622	manager	promoted	housekeeper							1	1	2	2	4	4	The manager promoted the housekeeper because he appreciated the dedication .
5626	hairdresser	befriended	cook							1	1	2	2	4	4	The hairdresser befriended the cook because he gave good tips after a haircut .
5628	writer	contacted	CEO							1	1	2	2	4	4	The writer contacted the CEO and asked for her opinions about the book .
5630	farmer	visited	librarian							1	1	2	2	4	4	The farmer visited the librarian and asked him about the library hours .
5632	laborer	told	baker							1	1	2	2	4	4	The laborer told the baker that he should not use eggs in the cake .
5638	supervisor	insulted	assistant							1	1	2	2	4	4	The supervisor insulted the assistant and then fired her .
5654	secretary	saw	guard							1	1	3	3	5	5	The secretary never saw the guard and did not want his job .
5666	physician	contacted	editor							1	1	2	2	4	4	The physician contacted the editor because he was interested in publishing in a medical journal .
5680	lawyer	needed	librarian							1	1	2	2	4	4	The lawyer needed the librarian to find a book because he does not know how a library works .
5684	physician	hired	secretary							1	1	2	2	4	4	The physician hired the secretary because he was overwhelmed with clients .
5688	auditor	asked	worker							1	1	2	2	5	5	The auditor asked the construction worker some questions because he wanted to know the progress .
5692	CEO	called	teacher							1	1	2	2	4	4	The CEO called the teacher to talk about her classrooms disorder .
5704	mechanic	visited	writer							1	1	2	2	4	4	The mechanic visited the writer and helped on fixing her car engine .
5710	sheriff	asked	receptionist							1	1	2	2	4	4	The sheriff asked the receptionist the way to the toilet because she knew .
5718	guard	stopped	tailor							1	1	2	2	4	4	The guard stopped the tailor and asked for her identification .
5720	worker	helped	receptionist							2	2	3	3	5	5	The construction worker helped the receptionist and got a present from her .
5726	sheriff	asked	receptionist							1	1	2	2	4	4	The sheriff asked the receptionist the way to the toilet because he had no idea .
5728	receptionist	helped	sheriff							1	1	2	2	4	4	The receptionist helped the sheriff and he was very grateful for that .
5748	analyst	asked	secretary							1	1	2	2	4	4	The analyst asked the secretary to book a flight because he will travel abroad .
5750	physician	told	baker							1	1	2	2	4	4	The physician told the baker that she tried the best .
5760	CEO	called	teacher							1	1	2	2	4	4	The CEO called the teacher to talk about her son ' s performance .
5762	homeowner	called	plumber							1	1	2	2	4	4	The homeowner called the plumber to get an estimate for her services .
5768	laborer	greeted	teacher							1	1	2	2	4	4	The laborer greeted the teacher and started a conversation with him .
5778	physician	examined	auditor							1	1	2	2	4	4	The physician examined the auditor for sores because he was thorough .
5788	physician	saw	auditor							1	1	2	2	4	4	The physician saw the auditor and examined him for sores .
5790	secretary	called	physician							1	1	2	2	4	4	The secretary called the physician and told him about a new patient .
5800	janitor	caught	cashier							1	1	2	2	4	4	The janitor caught the cashier stealing the money and she reported it to the boss .
5802	writer	met	carpenter							1	1	2	2	4	4	The writer met the carpenter in the shopping mall and made an appointment with her .
5806	analyst	informed	baker							1	1	2	2	4	4	The analyst informed the baker the store is worthless because she made bad bread .
5810	physician	examined	teacher							1	1	2	2	4	4	The physician examined the teacher and she was unable to find the source of the illness .
5814	driver	dropped	accountant							1	1	2	2	4	4	The driver dropped the accountant at the corner and asked her to watch out when crossing the street .
5820	baker	liked	worker							1	1	2	2	5	5	The baker liked the construction worker and tried to sell him bread at a discount .
5822	cashier	followed	janitor							1	1	2	2	4	4	The cashier followed the janitor and found out that he stole some money from the store .
5828	worker	waved	housekeeper							2	2	3	3	5	5	The construction worker waved the housekeeper into the room to get his answers .
5836	supervisor	splashed	editor							1	1	2	2	4	4	The supervisor splashed the editor and yelled at her .
5838	physician	called	tailor							4	4	5	5	7	7	Last Saturday , the physician called the tailor to discuss his abnormal immune system .
5840	assistant	helped	cook							1	1	2	2	4	4	The assistant helped the cook for preparing food and learned from her .
5844	laborer	reached	auditor							1	1	2	2	4	4	The laborer reached the auditor for an inspection but offended him instead .
5852	nurse	asked	lawyer							1	1	2	2	4	4	The nurse asked the lawyer about the case and thanked him .
5856	lawyer	asked	secretary							1	1	2	2	4	4	The lawyer asked the secretary to prepare some documents because he needed them for the case .
5862	lawyer	asked	teacher							1	1	2	2	4	4	The lawyer asked the teacher some questions as he prepared for the trial .
5864	lawyer	needed	librarian							1	1	2	2	4	4	The lawyer needed the librarian to find a book because he knows how the library is organized .
5866	sheriff	called	assistant							1	1	2	2	4	4	The sheriff called the assistant and then gave him orders .
5872	janitor	stopped	nurse							1	1	2	2	4	4	The janitor stopped the nurse because she needed to check everyone 's identity .
5874	developer	visited	hairdresser							1	1	2	2	4	4	The developer visited the hairdresser because he needed to cut his hair .
5882	receptionist	showed	driver							1	1	2	2	4	4	The receptionist showed the driver the way to the hall because she was new in that city .
5886	student	asked	teacher							1	1	2	2	4	4	The student asked the teacher if he could grant an extension on the assignment .
5896	mechanic	hired	tailor							1	1	2	2	4	4	The mechanic hired the tailor because he could do the work .
5898	physician	contacted	editor							1	1	2	2	4	4	The physician contacted the editor because he could provide help publishing in a medical journal .
5906	writer	interviewed	manager							1	1	2	2	4	4	The writer interviewed the manager because he wanted to write a new book .
5912	CEO	visited	baker							1	1	3	3	5	5	The CEO constantly visited the baker because he provided free bread .
5914	lawyer	told	auditor							1	1	2	2	4	4	The lawyer told the auditor to provide documentation because she would be sent to jail otherwise .
5932	sheriff	visited	teacher							1	1	2	2	4	4	The sheriff visited the teacher and asked him some questions .
5950	guard	saved	editor							1	1	2	2	4	4	The guard saved the editor from the protestors and drove her home .
5956	lawyer	represented	writer							1	1	2	2	4	4	The lawyer represented the writer because he was in serious legal trouble .
5958	cook	called	accountant							1	1	2	2	4	4	The cook called the accountant and explained to her the financial situation .
5966	CEO	visited	baker							1	1	3	3	5	5	The CEO constantly visited the baker because she provided free bread .
5968	counselor	helped	laborer							1	1	2	2	4	4	The counselor helped the laborer because she is a very kind person .
5998	worker	asked	hairdresser							2	2	3	3	5	5	The construction worker asked the hairdresser to cut his sideburns before anything else .
6000	laborer	called	accountant							1	1	2	2	4	4	The laborer called the accountant because she made mistakes about the salary .
6004	supervisor	asked	assistant							1	1	2	2	4	4	The supervisor asked the assistant to get his agreement .
6008	sheriff	helped	receptionist							1	1	2	2	4	4	The sheriff helped the receptionist and he was very grateful for that .
6012	auditor	called	janitor							1	1	2	2	4	4	The auditor called the janitor and asked her to clean up the hall .
6026	analyst	met	accountant							1	1	2	2	4	4	The analyst met the accountant and recommended him some job positions .
6080	lawyer	hired	assistant							1	1	2	2	4	4	The lawyer hired the assistant because she was unemployed .
6094	sheriff	criticized	teacher							1	1	2	2	4	4	The sheriff criticized the teacher because he broke the traffic rules .
6110	manager	asked	accountant							1	1	2	2	4	4	The manager asked the accountant for the books because he had made many errors previously .
6112	guard	protected	teacher							1	1	2	2	4	4	The guard protected the teacher because he was cowardly .
6116	accountant	liked	supervisor							1	1	3	3	5	5	The accountant never liked the supervisor and liked him less after being yelled at .
6132	lawyer	saw	editor							1	1	2	2	4	4	The lawyer saw the editor in the restaurant and greeted him .
6134	writer	met	guard							1	1	2	2	4	4	The writer met the guard and signed an autograph for her .
6142	sheriff	stopped	nurse							1	1	2	2	4	4	The sheriff stopped the nurse and hugged him for the great help .
6164	farmer	asked	designer							1	1	2	2	4	4	The farmer asked the designer what he could do to help .
6168	janitor	followed	cashier							1	1	2	2	4	4	The janitor followed the cashier and found out that she stole some money from the store .
6172	physician	saw	nurse							1	1	2	2	4	4	The physician saw the nurse and called her to do the CPR .
6186	guard	asked	cashier							1	1	2	2	4	4	The guard asked the cashier to be more careful because he was often careless .
6188	worker	waved	housekeeper							2	2	3	3	5	5	The construction worker waved the housekeeper into the room to get her answers .
6198	receptionist	recognized	developer							1	1	2	2	4	4	The receptionist recognized the developer and led her to the lobby .
6208	laborer	used	assistant							1	1	3	3	5	5	The laborer always used the assistant for help and handed him a hammer .
6222	laborer	asked	accountant							1	1	2	2	4	4	The laborer asked the accountant to join the meeting but she forgot .
6244	secretary	texted	cook							1	1	2	2	4	4	The secretary texted the cook what she needed to prepare for the boss .
6250	mechanic	hired	tailor							1	1	2	2	4	4	The mechanic hired the tailor because she could do the work .
6254	worker	asked	hairdresser							2	2	3	3	5	5	The construction worker asked the hairdresser to cut his nails before anything else .
6256	laborer	kicked	cashier							1	1	2	2	4	4	The laborer kicked the cashier and refused to apologize to her .
6264	mechanic	called	nurse							1	1	2	2	4	4	The mechanic called the nurse because he broke his leg .
6268	mechanic	called	editor							1	1	2	2	4	4	The mechanic called the editor and told her to get the car back .
6276	carpenter	asked	editor							1	1	2	2	4	4	The carpenter asked the editor if she wanted a table .
6280	physician	examined	teacher							1	1	2	2	4	4	The physician examined the teacher and he was unable to find the source of the illness .
6300	analyst	met	tailor							1	1	2	2	4	4	The analyst met the tailor at home and asked him to make a new suit .
6306	carpenter	told	baker							1	1	2	2	4	4	The carpenter told the baker she does not want cheese in the bread .
6318	physician	examined	baker							1	1	2	2	4	4	The physician examined the baker and prescribed a drug for him .
6328	nurse	called	mechanic							1	1	2	2	4	4	The nurse called the mechanic and told her which medicine to take .
6330	lawyer	thanked	nurse							1	1	2	2	4	4	The lawyer thanked the nurse for his meticulous concern .
6332	mechanic	recognized	designer							1	1	2	2	4	4	The mechanic recognized the designer and then greeted her .
6338	supervisor	splashed	editor							2	2	3	3	5	5	When the supervisor splashed the editor , he fought back .
6344	homeowner	asked	inspector							1	1	2	2	4	4	The homeowner asked the inspector if they had discovered any building code violations .
6350	editor	contacted	physician							1	1	2	2	4	4	The editor contacted the physician and asked him for health advice .
6356	CEO	asked	clerk							1	1	2	2	4	4	The CEO asked the clerk to produce a report to satisfy his concerns .
6366	physician	told	nurse							1	1	2	2	4	4	The physician told the nurse that he can go back home .
6370	guard	protected	assistant							1	1	2	2	4	4	The guard protected the assistant because he was threatened .
6386	electrician	warned	homeowner							1	1	2	2	4	4	The electrician warned the homeowner not to try rewiring anything on their own .
6392	editor	met	developer							1	1	2	2	4	4	The editor met the developer and asked her for clarifications .
6412	nurse	sent	carpenter							1	1	2	2	4	4	The nurse sent the carpenter to the hospital because of her health .
6428	instructor	encouraged	student							1	1	2	2	4	4	The instructor encouraged the student to pursue her dreams .
6432	cashier	called	driver							1	1	2	2	4	4	The cashier called the driver and asked her for a ride .
6436	mechanic	charged	auditor							1	1	2	2	4	4	The mechanic charged the auditor one hundred dollars although she had done no work .
6438	guard	accused	receptionist							1	1	2	2	4	4	The guard accused the receptionist of theft because she looked guilty .
6440	receptionist	welcomed	lawyer							1	1	2	2	4	4	The receptionist welcomed the lawyer and gave him a candy .
6444	guard	asked	librarian							1	1	2	2	4	4	The guard asked the librarian to leave because it was late and he looked really tired .
6454	worker	asked	hairdresser							2	2	3	3	5	5	The construction worker asked the hairdresser to cut her sideburns before anything else .
6460	carpenter	asked	editor							1	1	2	2	4	4	The carpenter asked the editor if he wanted a table .
6462	physician	contacted	editor							1	1	2	2	4	4	The physician contacted the editor because she was interested in publishing in a medical journal .
6466	physician	examined	librarian							1	1	2	2	4	4	The physician examined the librarian for eye problems because he read too much .
6468	laborer	approached	baker							1	1	2	2	4	4	The laborer approached the baker and asked her about the weather .
6470	sheriff	told	auditor							1	1	2	2	4	4	The sheriff told the auditor to leave right now as she may get hurt in this area .
6486	assistant	helped	carpenter							1	1	2	2	4	4	The assistant helped the carpenter and learned from her .
6490	mechanic	called	nurse							1	1	2	2	4	4	The mechanic called the nurse and asked him how to deal with the broken leg .
6502	sheriff	questioned	housekeeper							1	1	2	2	4	4	The sheriff questioned the housekeeper as he needed to find out the thief .
6506	teacher	called	lawyer							1	1	2	2	4	4	The teacher called the lawyer to tell him the performance of the kid .
6516	accountant	liked	supervisor							1	1	3	3	5	5	The accountant never liked the supervisor and liked her less after being yelled at .
6532	laborer	saw	tailor							1	1	2	2	4	4	The laborer saw the tailor at the corner and talked to him for 2 hours .
6540	laborer	told	teacher							1	1	2	2	4	4	The laborer told the teacher that she was also a teacher when younger .
6554	assistant	hired	driver							1	1	2	2	4	4	The assistant hired the driver as he offered an excellent service .
6558	guard	asked	librarian							1	1	2	2	4	4	The guard asked the librarian to leave because it was late and she will be leaving soon .
6560	cook	met	clerk							1	1	2	2	4	4	The cook met the clerk and asked him for assistance on paperwork .
6572	laborer	reached	auditor							1	1	2	2	4	4	The laborer reached the auditor for an inspection but offended her instead .
6582	supervisor	asked	assistant							1	1	2	2	4	4	The supervisor asked the assistant to get his schedule for tomorrow .
6586	writer	met	carpenter							1	1	2	2	4	4	The writer met the carpenter in the shopping mall and made an appointment with him .
6590	clerk	misled	supervisor							1	1	2	2	4	4	The clerk misled the supervisor so he got confused .
6594	farmer	kicked	assistant							1	1	2	2	4	4	The farmer kicked the assistant because she was very angry .
6598	counselor	advised	janitor							1	1	2	2	4	4	The counselor advised the janitor and provided him with useful resources .
6600	manager	told	clerk							1	1	2	2	4	4	The manager told the clerk to report to work early because she is abusive .
6610	sheriff	called	assistant							1	1	2	2	4	4	The sheriff called the assistant and then gave her orders .
6626	developer	recognized	receptionist							1	1	2	2	4	4	The developer recognized the receptionist and asked her where the lobby was .
6628	nurse	called	mechanic							1	1	2	2	4	4	The nurse called the mechanic and told him which medicine to take .
6632	hairdresser	visited	guard							1	1	2	2	4	4	The hairdresser visited the guard and thanked him .
6646	assistant	paid	driver							1	1	2	2	4	4	The assistant paid the driver and asked her to pay more attention .
6656	secretary	texted	cook							1	1	2	2	4	4	The secretary texted the cook what she thought the boss wanted to eat .
6658	developer	visited	hairdresser							1	1	2	2	4	4	The developer visited the hairdresser because she needed to cut her hair .
6662	receptionist	hated	laborer							1	1	2	2	4	4	The receptionist hated the laborer and sabotaged her .
6666	developer	visited	hairdresser							1	1	2	2	4	4	The developer visited the hairdresser because he opened a new salon .
6674	driver	transported	counselor							1	1	2	2	4	4	The driver transported the counselor to the hospital because she asked .
6684	hairdresser	visited	developer							1	1	2	2	4	4	The hairdresser visited the developer and congratulated her for the promotion .
6714	sheriff	saluted	clerk							1	1	2	2	4	4	The sheriff saluted the clerk and wished her a good day .
6718	sheriff	visited	teacher							1	1	2	2	4	4	The sheriff visited the teacher and asked her some questions .
6726	janitor	reprimanded	accountant							1	1	2	2	4	4	The janitor reprimanded the accountant because he had to pay a fee due to an accounting mistake .
6734	writer	retained	lawyer							1	1	2	2	4	4	The writer retained the lawyer and then explained her the situation .
6750	mechanic	greeted	receptionist							1	1	2	2	4	4	The mechanic greeted the receptionist and gave him an apple .
6762	cook	asked	nurse							1	1	2	2	4	4	The cook asked the nurse for help because she was the only one passing by .
6766	guard	admired	secretary							1	1	2	2	4	4	The guard admired the secretary because her job was so safe .
6772	writer	visited	cook							1	1	2	2	4	4	The writer visited the cook to learn cooking from him .
6776	CEO	visited	baker							1	1	3	3	5	5	The CEO constantly visited the baker because she needed bread .
6782	driver	picked	accountant							1	1	2	2	5	5	The driver picked up the accountant from the airport after she fueled her car .
6784	laborer	told	editor							1	1	2	2	4	4	The laborer told the editor that she needed a job and handed her the application .
6796	accountant	asked	laborer							1	1	2	2	4	4	The accountant asked the laborer to join the meeting but she forgot .
6802	developer	visited	hairdresser							1	1	2	2	4	4	The developer visited the hairdresser because she opened a new salon .
6812	accountant	asked	manager							1	1	2	2	4	4	The accountant asked the manager for help and hoping that he would .
6824	assistant	called	physician							1	1	2	2	4	4	The assistant called the physician and asked him for money .
